Sexo;Distintos grupos de edad;Tipo de tasa;Periodo;Total
mujeres;de 20 a 24 años;tasas de empleo;1982TIII;36,15
mujeres;de 20 a 24 años;tasas de empleo;1982TII;36,34
mujeres;de 20 a 24 años;tasas de empleo;1982TI;37,03
mujeres;de 20 a 24 años;tasas de empleo;1981TIV;37,16
mujeres;de 20 a 24 años;tasas de empleo;1981TIII;38,28
mujeres;de 20 a 24 años;tasas de empleo;1981TII;39,22
mujeres;de 20 a 24 años;tasas de empleo;1981TI;38,57
mujeres;de 20 a 24 años;tasas de empleo;1980TIV;40,13
mujeres;de 20 a 24 años;tasas de empleo;1980TIII;41,10
mujeres;de 20 a 24 años;tasas de empleo;1980TII;42,03
mujeres;de 20 a 24 años;tasas de empleo;1980TI;42,75
mujeres;de 20 a 24 años;tasas de empleo;1979TIV;44,05
mujeres;de 20 a 24 años;tasas de empleo;1979TIII;45,47
mujeres;de 20 a 24 años;tasas de empleo;1979TII;45,22
mujeres;de 20 a 24 años;tasas de empleo;1979TI;45,25
mujeres;de 20 a 24 años;tasas de empleo;1978TIV;45,31
mujeres;de 20 a 24 años;tasas de empleo;1978TIII;46,69
mujeres;de 20 a 24 años;tasas de empleo;1978TII;47,43
mujeres;de 20 a 24 años;tasas de empleo;1978TI;47,25
mujeres;de 20 a 24 años;tasas de empleo;1977TIV;48,31
mujeres;de 20 a 24 años;tasas de empleo;1977TIII;47,76
mujeres;de 20 a 24 años;tasas de empleo;1977TII;47,98
mujeres;de 20 a 24 años;tasas de empleo;1977TI;49,10
mujeres;de 20 a 24 años;tasas de empleo;1976TIV;49,56
mujeres;de 20 a 24 años;tasas de empleo;1976TIII;49,53
mujeres;de 25 a 54 años;tasas de actividad;1995TIV;56,47
mujeres;de 25 a 54 años;tasas de actividad;1995TIII;55,94
mujeres;de 25 a 54 años;tasas de actividad;1995TII;55,68
mujeres;de 25 a 54 años;tasas de actividad;1995TI;55,49
mujeres;de 25 a 54 años;tasas de actividad;1994TIV;55,34
mujeres;de 25 a 54 años;tasas de actividad;1994TIII;54,66
mujeres;de 25 a 54 años;tasas de actividad;1994TII;54,52
mujeres;de 25 a 54 años;tasas de actividad;1994TI;53,81
mujeres;de 25 a 54 años;tasas de actividad;1993TIV;53,45
mujeres;de 25 a 54 años;tasas de actividad;1993TIII;52,58
mujeres;de 25 a 54 años;tasas de actividad;1993TII;52,06
mujeres;de 25 a 54 años;tasas de actividad;1993TI;51,44
mujeres;de 25 a 54 años;tasas de actividad;1992TIV;51,19
mujeres;de 25 a 54 años;tasas de actividad;1992TIII;50,41
mujeres;de 25 a 54 años;tasas de actividad;1992TII;50,47
mujeres;de 25 a 54 años;tasas de actividad;1992TI;50,05
mujeres;de 25 a 54 años;tasas de actividad;1991TIV;49,46
mujeres;de 25 a 54 años;tasas de actividad;1991TIII;49,06
mujeres;de 25 a 54 años;tasas de actividad;1991TII;48,39
mujeres;de 25 a 54 años;tasas de actividad;1991TI;48,24
mujeres;de 25 a 54 años;tasas de actividad;1990TIV;47,87
mujeres;de 25 a 54 años;tasas de actividad;1990TIII;46,96
mujeres;de 25 a 54 años;tasas de actividad;1990TII;46,58
mujeres;de 25 a 54 años;tasas de actividad;1990TI;46,25
mujeres;de 25 a 54 años;tasas de actividad;1989TIV;45,74
mujeres;de 25 a 54 años;tasas de actividad;1989TIII;45,03
mujeres;de 25 a 54 años;tasas de actividad;1989TII;44,60
mujeres;de 25 a 54 años;tasas de actividad;1989TI;43,99
mujeres;de 25 a 54 años;tasas de actividad;1988TIV;43,18
mujeres;de 25 a 54 años;tasas de actividad;1988TIII;43,31
mujeres;de 25 a 54 años;tasas de actividad;1988TII;43,14
mujeres;de 25 a 54 años;tasas de actividad;1988TI;43,43
mujeres;de 25 a 54 años;tasas de actividad;1987TIV;42,70
mujeres;de 25 a 54 años;tasas de actividad;1987TIII;41,85
mujeres;de 25 a 54 años;tasas de actividad;1987TII;40,29
mujeres;de 25 a 54 años;tasas de actividad;1987TI;38,11
mujeres;de 25 a 54 años;tasas de actividad;1986TIV;37,47
mujeres;de 25 a 54 años;tasas de actividad;1986TIII;36,57
mujeres;de 25 a 54 años;tasas de actividad;1986TII;36,11
mujeres;de 25 a 54 años;tasas de actividad;1986TI;35,93
mujeres;de 25 a 54 años;tasas de actividad;1985TIV;35,62
mujeres;de 25 a 54 años;tasas de actividad;1985TIII;35,05
mujeres;de 25 a 54 años;tasas de actividad;1985TII;34,80
mujeres;de 25 a 54 años;tasas de actividad;1985TI;34,90
mujeres;de 25 a 54 años;tasas de actividad;1984TIV;34,47
mujeres;de 25 a 54 años;tasas de actividad;1984TIII;34,07
mujeres;de 25 a 54 años;tasas de actividad;1984TII;33,84
mujeres;de 25 a 54 años;tasas de actividad;1984TI;33,93
mujeres;de 25 a 54 años;tasas de actividad;1983TIV;34,01
mujeres;de 25 a 54 años;tasas de actividad;1983TIII;33,47
mujeres;de 25 a 54 años;tasas de actividad;1983TII;33,01
mujeres;de 25 a 54 años;tasas de actividad;1983TI;32,84
mujeres;de 25 a 54 años;tasas de actividad;1982TIV;32,55
mujeres;de 25 a 54 años;tasas de actividad;1982TIII;32,08
mujeres;de 25 a 54 años;tasas de actividad;1982TII;31,31
mujeres;de 25 a 54 años;tasas de actividad;1982TI;31,12
mujeres;de 25 a 54 años;tasas de actividad;1981TIV;30,84
mujeres;de 25 a 54 años;tasas de actividad;1981TIII;30,18
mujeres;de 25 a 54 años;tasas de actividad;1981TII;29,97
mujeres;de 25 a 54 años;tasas de actividad;1981TI;30,18
mujeres;de 25 a 54 años;tasas de actividad;1980TIV;30,40
mujeres;de 25 a 54 años;tasas de actividad;1980TIII;30,20
mujeres;de 25 a 54 años;tasas de actividad;1980TII;30,28
mujeres;de 25 a 54 años;tasas de actividad;1980TI;30,55
mujeres;de 25 a 54 años;tasas de actividad;1979TIV;30,25
mujeres;de 25 a 54 años;tasas de actividad;1979TIII;29,85
mujeres;de 25 a 54 años;tasas de actividad;1979TII;29,54
mujeres;de 25 a 54 años;tasas de actividad;1979TI;29,87
mujeres;de 25 a 54 años;tasas de actividad;1978TIV;29,22
mujeres;de 25 a 54 años;tasas de actividad;1978TIII;28,85
mujeres;de 25 a 54 años;tasas de actividad;1978TII;29,13
mujeres;de 25 a 54 años;tasas de actividad;1978TI;29,60
mujeres;de 25 a 54 años;tasas de actividad;1977TIV;29,47
mujeres;de 25 a 54 años;tasas de actividad;1977TIII;28,71
mujeres;de 25 a 54 años;tasas de actividad;1977TII;28,74
mujeres;de 25 a 54 años;tasas de actividad;1977TI;29,14
mujeres;de 25 a 54 años;tasas de actividad;1976TIV;29,07
mujeres;de 25 a 54 años;tasas de actividad;1976TIII;29,31
mujeres;de 25 a 54 años;tasas de paro;1995TIV;27,45
mujeres;de 25 a 54 años;tasas de paro;1995TIII;27,45
mujeres;de 25 a 54 años;tasas de paro;1995TII;27,85
mujeres;de 25 a 54 años;tasas de paro;1995TI;28,62
mujeres;de 25 a 54 años;tasas de paro;1994TIV;28,85
mujeres;de 25 a 54 años;tasas de paro;1994TIII;28,40
mujeres;de 25 a 54 años;tasas de paro;1994TII;28,86
mujeres;de 25 a 54 años;tasas de paro;1994TI;28,45
mujeres;de 25 a 54 años;tasas de paro;1993TIV;27,87
mujeres;de 25 a 54 años;tasas de paro;1993TIII;26,17
mujeres;de 25 a 54 años;tasas de paro;1993TII;25,96
mujeres;de 25 a 54 años;tasas de paro;1993TI;25,86
mujeres;de 25 a 54 años;tasas de paro;1992TIV;24,57
mujeres;de 25 a 54 años;tasas de paro;1992TIII;22,97
mujeres;de 25 a 54 años;tasas de paro;1992TII;22,71
mujeres;de 25 a 54 años;tasas de paro;1992TI;22,63
mujeres;de 25 a 54 años;tasas de paro;1991TIV;22,09
mujeres;de 25 a 54 años;tasas de paro;1991TIII;21,52
mujeres;de 25 a 54 años;tasas de paro;1991TII;20,81
mujeres;de 25 a 54 años;tasas de paro;1991TI;21,16
mujeres;de 25 a 54 años;tasas de paro;1990TIV;20,89
mujeres;de 25 a 54 años;tasas de paro;1990TIII;20,61
mujeres;de 25 a 54 años;tasas de paro;1990TII;21,09
mujeres;de 25 a 54 años;tasas de paro;1990TI;21,27
mujeres;de 25 a 54 años;tasas de paro;1989TIV;21,45
mujeres;de 25 a 54 años;tasas de paro;1989TIII;21,43
mujeres;de 25 a 54 años;tasas de paro;1989TII;21,34
mujeres;de 25 a 54 años;tasas de paro;1989TI;21,83
mujeres;de 25 a 54 años;tasas de paro;1988TIV;21,72
mujeres;de 25 a 54 años;tasas de paro;1988TIII;22,06
mujeres;de 25 a 54 años;tasas de paro;1988TII;22,27
mujeres;de 25 a 54 años;tasas de paro;1988TI;21,97
mujeres;de 25 a 54 años;tasas de paro;1987TIV;21,15
mujeres;de 25 a 54 años;tasas de paro;1987TIII;21,27
mujeres;de 25 a 54 años;tasas de paro;1987TII;20,91
mujeres;de 25 a 54 años;tasas de paro;1987TI;18,52
mujeres;de 25 a 54 años;tasas de paro;1986TIV;17,52
mujeres;de 25 a 54 años;tasas de paro;1986TIII;17,08
mujeres;de 25 a 54 años;tasas de paro;1986TII;17,02
mujeres;de 25 a 54 años;tasas de paro;1986TI;17,29
mujeres;de 25 a 54 años;tasas de paro;1985TIV;16,85
mujeres;de 25 a 54 años;tasas de paro;1985TIII;16,60
mujeres;de 25 a 54 años;tasas de paro;1985TII;16,27
mujeres;de 25 a 54 años;tasas de paro;1985TI;15,37
mujeres;de 25 a 54 años;tasas de paro;1984TIV;14,89
mujeres;de 25 a 54 años;tasas de paro;1984TIII;14,17
mujeres;de 25 a 54 años;tasas de paro;1984TII;13,65
mujeres;de 25 a 54 años;tasas de paro;1984TI;13,32
mujeres;de 25 a 54 años;tasas de paro;1983TIV;12,61
mujeres;de 25 a 54 años;tasas de paro;1983TIII;11,46
mujeres;de 25 a 54 años;tasas de paro;1983TII;11,47
mujeres;de 25 a 54 años;tasas de paro;1983TI;12,07
mujeres;de 25 a 54 años;tasas de paro;1982TIV;11,06
mujeres;de 25 a 54 años;tasas de paro;1982TIII;10,42
mujeres;de 25 a 54 años;tasas de paro;1982TII;9,99
mujeres;de 25 a 54 años;tasas de paro;1982TI;10,22
mujeres;de 25 a 54 años;tasas de paro;1981TIV;9,21
mujeres;de 25 a 54 años;tasas de paro;1981TIII;7,86
mujeres;de 25 a 54 años;tasas de paro;1981TII;7,33
mujeres;de 25 a 54 años;tasas de paro;1981TI;7,04
mujeres;de 25 a 54 años;tasas de paro;1980TIV;6,64
mujeres;de 25 a 54 años;tasas de paro;1980TIII;6,23
mujeres;de 25 a 54 años;tasas de paro;1980TII;6,18
mujeres;de 25 a 54 años;tasas de paro;1980TI;6,06
mujeres;de 25 a 54 años;tasas de paro;1979TIV;5,53
mujeres;de 25 a 54 años;tasas de paro;1979TIII;4,81
mujeres;de 25 a 54 años;tasas de paro;1979TII;4,51
mujeres;de 25 a 54 años;tasas de paro;1979TI;4,46
mujeres;de 25 a 54 años;tasas de paro;1978TIV;3,98
mujeres;de 25 a 54 años;tasas de paro;1978TIII;3,91
mujeres;de 25 a 54 años;tasas de paro;1978TII;3,72
mujeres;de 25 a 54 años;tasas de paro;1978TI;3,51
mujeres;de 25 a 54 años;tasas de paro;1977TIV;2,85
mujeres;de 25 a 54 años;tasas de paro;1977TIII;2,58
mujeres;de 25 a 54 años;tasas de paro;1977TII;2,28
mujeres;de 25 a 54 años;tasas de paro;1977TI;2,39
mujeres;de 25 a 54 años;tasas de paro;1976TIV;2,37
mujeres;de 25 a 54 años;tasas de paro;1976TIII;2,41
mujeres;de 25 a 54 años;tasas de empleo;1995TIV;40,97
mujeres;de 25 a 54 años;tasas de empleo;1995TIII;40,59
mujeres;de 25 a 54 años;tasas de empleo;1995TII;40,18
mujeres;de 25 a 54 años;tasas de empleo;1995TI;39,61
mujeres;de 25 a 54 años;tasas de empleo;1994TIV;39,37
mujeres;de 25 a 54 años;tasas de empleo;1994TIII;39,14
mujeres;de 25 a 54 años;tasas de empleo;1994TII;38,78
mujeres;de 25 a 54 años;tasas de empleo;1994TI;38,50
mujeres;de 25 a 54 años;tasas de empleo;1993TIV;38,56
mujeres;de 25 a 54 años;tasas de empleo;1993TIII;38,82
mujeres;de 25 a 54 años;tasas de empleo;1993TII;38,54
mujeres;de 25 a 54 años;tasas de empleo;1993TI;38,14
mujeres;de 25 a 54 años;tasas de empleo;1992TIV;38,61
mujeres;de 25 a 54 años;tasas de empleo;1992TIII;38,83
mujeres;de 25 a 54 años;tasas de empleo;1992TII;39,01
mujeres;de 25 a 54 años;tasas de empleo;1992TI;38,73
mujeres;de 25 a 54 años;tasas de empleo;1991TIV;38,54
mujeres;de 25 a 54 años;tasas de empleo;1991TIII;38,50
mujeres;de 25 a 54 años;tasas de empleo;1991TII;38,32
mujeres;de 25 a 54 años;tasas de empleo;1991TI;38,03
mujeres;de 25 a 54 años;tasas de empleo;1990TIV;37,87
mujeres;de 25 a 54 años;tasas de empleo;1990TIII;37,28
mujeres;de 25 a 54 años;tasas de empleo;1990TII;36,75
mujeres;de 25 a 54 años;tasas de empleo;1990TI;36,41
mujeres;de 25 a 54 años;tasas de empleo;1989TIV;35,93
mujeres;de 25 a 54 años;tasas de empleo;1989TIII;35,38
mujeres;de 25 a 54 años;tasas de empleo;1989TII;35,08
mujeres;de 25 a 54 años;tasas de empleo;1989TI;34,39
mujeres;de 25 a 54 años;tasas de empleo;1988TIV;33,80
mujeres;de 25 a 54 años;tasas de empleo;1988TIII;33,76
mujeres;de 25 a 54 años;tasas de empleo;1988TII;33,53
mujeres;de 25 a 54 años;tasas de empleo;1988TI;33,89
mujeres;de 25 a 54 años;tasas de empleo;1987TIV;33,67
mujeres;de 25 a 54 años;tasas de empleo;1987TIII;32,95
mujeres;de 25 a 54 años;tasas de empleo;1987TII;31,86
mujeres;de 25 a 54 años;tasas de empleo;1987TI;31,06
mujeres;de 25 a 54 años;tasas de empleo;1986TIV;30,91
mujeres;de 25 a 54 años;tasas de empleo;1986TIII;30,32
mujeres;de 25 a 54 años;tasas de empleo;1986TII;29,96
mujeres;de 25 a 54 años;tasas de empleo;1986TI;29,71
mujeres;de 25 a 54 años;tasas de empleo;1985TIV;29,62
mujeres;de 25 a 54 años;tasas de empleo;1985TIII;29,23
mujeres;de 25 a 54 años;tasas de empleo;1985TII;29,14
mujeres;de 25 a 54 años;tasas de empleo;1985TI;29,54
mujeres;de 25 a 54 años;tasas de empleo;1984TIV;29,33
mujeres;de 25 a 54 años;tasas de empleo;1984TIII;29,25
mujeres;de 25 a 54 años;tasas de empleo;1984TII;29,22
mujeres;de 25 a 54 años;tasas de empleo;1984TI;29,41
mujeres;de 25 a 54 años;tasas de empleo;1983TIV;29,72
mujeres;de 25 a 54 años;tasas de empleo;1983TIII;29,63
mujeres;de 25 a 54 años;tasas de empleo;1983TII;29,23
mujeres;de 25 a 54 años;tasas de empleo;1983TI;28,87
mujeres;de 25 a 54 años;tasas de empleo;1982TIV;28,95
mujeres;de 25 a 54 años;tasas de empleo;1982TIII;28,73
mujeres;de 25 a 54 años;tasas de empleo;1982TII;28,18
mujeres;de 25 a 54 años;tasas de empleo;1982TI;27,94
mujeres;de 25 a 54 años;tasas de empleo;1981TIV;28,00
mujeres;de 25 a 54 años;tasas de empleo;1981TIII;27,81
mujeres;de 25 a 54 años;tasas de empleo;1981TII;27,78
mujeres;de 25 a 54 años;tasas de empleo;1981TI;28,06
mujeres;de 25 a 54 años;tasas de empleo;1980TIV;28,38
mujeres;de 25 a 54 años;tasas de empleo;1980TIII;28,32
mujeres;de 25 a 54 años;tasas de empleo;1980TII;28,41
mujeres;de 25 a 54 años;tasas de empleo;1980TI;28,70
mujeres;de 25 a 54 años;tasas de empleo;1979TIV;28,57
mujeres;de 25 a 54 años;tasas de empleo;1979TIII;28,42
mujeres;de 25 a 54 años;tasas de empleo;1979TII;28,21
mujeres;de 25 a 54 años;tasas de empleo;1979TI;28,54
mujeres;de 25 a 54 años;tasas de empleo;1978TIV;28,06
mujeres;de 25 a 54 años;tasas de empleo;1978TIII;27,73
mujeres;de 25 a 54 años;tasas de empleo;1978TII;28,04
mujeres;de 25 a 54 años;tasas de empleo;1978TI;28,56
mujeres;de 25 a 54 años;tasas de empleo;1977TIV;28,63
mujeres;de 25 a 54 años;tasas de empleo;1977TIII;27,97
mujeres;de 25 a 54 años;tasas de empleo;1977TII;28,09
mujeres;de 25 a 54 años;tasas de empleo;1977TI;28,44
mujeres;de 25 a 54 años;tasas de empleo;1976TIV;28,38
mujeres;de 25 a 54 años;tasas de empleo;1976TIII;28,60
mujeres;de 55 y más años;tasas de actividad;1995TIV;8,46
mujeres;de 55 y más años;tasas de actividad;1995TIII;8,46
mujeres;de 55 y más años;tasas de actividad;1995TII;8,48
mujeres;de 55 y más años;tasas de actividad;1995TI;8,50
mujeres;de 55 y más años;tasas de actividad;1994TIV;8,29
mujeres;de 55 y más años;tasas de actividad;1994TIII;8,50
mujeres;de 55 y más años;tasas de actividad;1994TII;8,63
mujeres;de 55 y más años;tasas de actividad;1994TI;8,61
mujeres;de 55 y más años;tasas de actividad;1993TIV;8,90
mujeres;de 55 y más años;tasas de actividad;1993TIII;8,90
mujeres;de 55 y más años;tasas de actividad;1993TII;9,22
mujeres;de 55 y más años;tasas de actividad;1993TI;9,27
mujeres;de 55 y más años;tasas de actividad;1992TIV;9,29
mujeres;de 55 y más años;tasas de actividad;1992TIII;9,28
mujeres;de 55 y más años;tasas de actividad;1992TII;9,24
mujeres;de 55 y más años;tasas de actividad;1992TI;9,28
mujeres;de 55 y más años;tasas de actividad;1991TIV;9,06
mujeres;de 55 y más años;tasas de actividad;1991TIII;8,82
mujeres;de 55 y más años;tasas de actividad;1991TII;8,89
mujeres;de 55 y más años;tasas de actividad;1991TI;8,95
mujeres;de 55 y más años;tasas de actividad;1990TIV;8,99
mujeres;de 55 y más años;tasas de actividad;1990TIII;9,04
mujeres;de 55 y más años;tasas de actividad;1990TII;9,19
mujeres;de 55 y más años;tasas de actividad;1990TI;9,45
mujeres;de 55 y más años;tasas de actividad;1989TIV;9,38
mujeres;de 55 y más años;tasas de actividad;1989TIII;9,48
mujeres;de 55 y más años;tasas de actividad;1989TII;9,54
mujeres;de 55 y más años;tasas de actividad;1989TI;9,48
mujeres;de 55 y más años;tasas de actividad;1988TIV;9,70
mujeres;de 55 y más años;tasas de actividad;1988TIII;9,87
mujeres;de 55 y más años;tasas de actividad;1988TII;9,78
mujeres;de 55 y más años;tasas de actividad;1988TI;9,73
mujeres;de 55 y más años;tasas de actividad;1987TIV;9,72
mujeres;de 55 y más años;tasas de actividad;1987TIII;9,60
mujeres;de 55 y más años;tasas de actividad;1987TII;9,52
mujeres;de 55 y más años;tasas de actividad;1987TI;9,15
mujeres;de 55 y más años;tasas de actividad;1986TIV;9,20
mujeres;de 55 y más años;tasas de actividad;1986TIII;9,46
mujeres;de 55 y más años;tasas de actividad;1986TII;9,67
mujeres;de 55 y más años;tasas de actividad;1986TI;9,77
mujeres;de 55 y más años;tasas de actividad;1985TIV;10,05
mujeres;de 55 y más años;tasas de actividad;1985TIII;9,98
mujeres;de 55 y más años;tasas de actividad;1985TII;10,11
mujeres;de 55 y más años;tasas de actividad;1985TI;9,97
mujeres;de 55 y más años;tasas de actividad;1984TIV;9,93
mujeres;de 55 y más años;tasas de actividad;1984TIII;10,02
mujeres;de 55 y más años;tasas de actividad;1984TII;10,10
mujeres;de 55 y más años;tasas de actividad;1984TI;10,51
mujeres;de 55 y más años;tasas de actividad;1983TIV;10,71
mujeres;de 55 y más años;tasas de actividad;1983TIII;10,74
mujeres;de 55 y más años;tasas de actividad;1983TII;10,68
mujeres;de 55 y más años;tasas de actividad;1983TI;10,47
mujeres;de 55 y más años;tasas de actividad;1982TIV;10,53
mujeres;de 55 y más años;tasas de actividad;1982TIII;10,49
mujeres;de 55 y más años;tasas de actividad;1982TII;10,42
mujeres;de 55 y más años;tasas de actividad;1982TI;10,34
mujeres;de 55 y más años;tasas de actividad;1981TIV;10,47
mujeres;de 55 y más años;tasas de actividad;1981TIII;10,75
mujeres;de 55 y más años;tasas de actividad;1981TII;10,83
mujeres;de 55 y más años;tasas de actividad;1981TI;11,05
mujeres;de 55 y más años;tasas de actividad;1980TIV;11,24
mujeres;de 55 y más años;tasas de actividad;1980TIII;11,28
mujeres;de 55 y más años;tasas de actividad;1980TII;11,49
mujeres;de 55 y más años;tasas de actividad;1980TI;11,71
mujeres;de 55 y más años;tasas de actividad;1979TIV;11,83
mujeres;de 55 y más años;tasas de actividad;1979TIII;11,98
mujeres;de 55 y más años;tasas de actividad;1979TII;12,20
mujeres;de 55 y más años;tasas de actividad;1979TI;12,59
mujeres;de 55 y más años;tasas de actividad;1978TIV;12,98
mujeres;de 55 y más años;tasas de actividad;1978TIII;12,73
mujeres;de 55 y más años;tasas de actividad;1978TII;12,90
mujeres;de 55 y más años;tasas de actividad;1978TI;12,85
mujeres;de 55 y más años;tasas de actividad;1977TIV;13,01
mujeres;de 55 y más años;tasas de actividad;1977TIII;13,04
mujeres;de 55 y más años;tasas de actividad;1977TII;12,87
mujeres;de 55 y más años;tasas de actividad;1977TI;13,36
mujeres;de 55 y más años;tasas de actividad;1976TIV;13,84
mujeres;de 55 y más años;tasas de actividad;1976TIII;14,37
mujeres;de 55 y más años;tasas de paro;1995TIV;10,60
mujeres;de 55 y más años;tasas de paro;1995TIII;10,51
mujeres;de 55 y más años;tasas de paro;1995TII;10,09
mujeres;de 55 y más años;tasas de paro;1995TI;11,14
mujeres;de 55 y más años;tasas de paro;1994TIV;10,43
mujeres;de 55 y más años;tasas de paro;1994TIII;9,45
mujeres;de 55 y más años;tasas de paro;1994TII;8,93
mujeres;de 55 y más años;tasas de paro;1994TI;8,46
mujeres;de 55 y más años;tasas de paro;1993TIV;8,88
mujeres;de 55 y más años;tasas de paro;1993TIII;7,62
mujeres;de 55 y más años;tasas de paro;1993TII;7,68
mujeres;de 55 y más años;tasas de paro;1993TI;8,13
mujeres;de 55 y más años;tasas de paro;1992TIV;7,55
mujeres;de 55 y más años;tasas de paro;1992TIII;7,82
mujeres;de 55 y más años;tasas de paro;1992TII;8,19
mujeres;de 55 y más años;tasas de paro;1992TI;7,78
mujeres;de 55 y más años;tasas de paro;1991TIV;6,89
mujeres;de 55 y más años;tasas de paro;1991TIII;6,53
mujeres;de 55 y más años;tasas de paro;1991TII;6,24
mujeres;de 55 y más años;tasas de paro;1991TI;6,16
mujeres;de 55 y más años;tasas de paro;1990TIV;6,16
mujeres;de 55 y más años;tasas de paro;1990TIII;6,55
mujeres;de 55 y más años;tasas de paro;1990TII;6,62
mujeres;de 55 y más años;tasas de paro;1990TI;6,68
mujeres;de 55 y más años;tasas de paro;1989TIV;6,26
mujeres;de 55 y más años;tasas de paro;1989TIII;5,24
mujeres;de 55 y más años;tasas de paro;1989TII;5,75
mujeres;de 55 y más años;tasas de paro;1989TI;6,32
mujeres;de 55 y más años;tasas de paro;1988TIV;6,23
mujeres;de 55 y más años;tasas de paro;1988TIII;6,47
mujeres;de 55 y más años;tasas de paro;1988TII;6,19
mujeres;de 55 y más años;tasas de paro;1988TI;5,89
mujeres;de 55 y más años;tasas de paro;1987TIV;6,55
mujeres;de 55 y más años;tasas de paro;1987TIII;6,24
mujeres;de 55 y más años;tasas de paro;1987TII;5,59
mujeres;de 55 y más años;tasas de paro;1987TI;5,71
mujeres;de 55 y más años;tasas de paro;1986TIV;5,70
mujeres;de 55 y más años;tasas de paro;1986TIII;5,67
mujeres;de 55 y más años;tasas de paro;1986TII;5,96
